364484.13	6415870.95
364483.77	6415864.18
364483.41	6415857.41
364476.61	6415857.76
364476.25	6415850.99
364475.89	6415844.22
364475.53	6415837.45
364475.17	6415830.68
364474.81	6415823.91
364474.45	6415817.14
364467.65	6415817.49
364467.29	6415810.72
364466.93	6415803.95
364466.57	6415797.18
364466.21	6415790.41
364465.85	6415783.64
364459.05	6415783.99
364458.69	6415777.22
364458.33	6415770.45
364457.97	6415763.68
364457.61	6415756.91
364457.25	6415750.14
364450.45	6415750.49
364450.09	6415743.72
364449.73	6415736.95
364449.37	6415730.18
364449.01	6415723.41
364448.65	6415716.64
364441.85	6415716.99
364441.49	6415710.22
364441.13	6415703.45
364440.77	6415696.68
364440.41	6415689.91
364440.05	6415683.14
364433.25	6415683.49
364432.89	6415676.72
364432.53	6415669.95
364432.17	6415663.18
364431.81	6415656.41
364431.45	6415649.64
364431.09	6415642.87
364424.29	6415643.22
364423.93	6415636.45
364423.57	6415629.68
364423.21	6415622.91
364422.85	6415616.14
364422.49	6415609.37
364422.13	6415602.60
364415.33	6415602.95
364414.97	6415596.18
364414.61	6415589.41
364414.25	6415582.64
364413.89	6415575.87
364413.53	6415569.10
364413.17	6415562.33
364412.81	6415555.56
364412.45	6415548.79
364405.65	6415549.14
364405.29	6415542.37
364404.93	6415535.60
364404.57	6415528.83
364404.21	6415522.06
364403.85	6415515.29
364403.49	6415508.52
364396.69	6415508.87
364396.33	6415502.10
364395.97	6415495.33
364395.61	6415488.56
364395.25	6415481.79
364394.89	6415475.02
364394.53	6415468.25
364394.17	6415461.48
364387.37	6415461.83
364387.01	6415455.06
364386.65	6415448.29
364386.29	6415441.52
364385.93	6415434.75
364385.57	6415427.98
364385.21	6415421.21
364384.85	6415414.44
364384.49	6415407.67
364377.69	6415408.02
364377.33	6415401.25
364376.97	6415394.48
364376.61	6415387.71
364376.25	6415380.94
364375.89	6415374.17
364375.53	6415367.40
364375.17	6415360.63
364368.37	6415360.98
364368.01	6415354.21
364367.65	6415347.44
364367.29	6415340.67
364366.93	6415333.90
364366.57	6415327.13
364366.21	6415320.36
364365.85	6415313.59
364359.05	6415313.94
364358.69	6415307.17
364358.33	6415300.40
364357.97	6415293.63
364357.61	6415286.86
364357.25	6415280.09
364356.89	6415273.32
364356.53	6415266.55
364356.17	6415259.78
364349.37	6415260.13
364349.01	6415253.36
364348.65	6415246.59
364348.29	6415239.82
364347.93	6415233.05
364347.57	6415226.28
364347.21	6415219.51
364346.85	6415212.74
364340.05	6415213.09
364339.69	6415206.32
364339.33	6415199.55
364338.97	6415192.78
364338.61	6415186.01
364338.25	6415179.24
364337.89	6415172.47
364331.09	6415172.82
364330.73	6415166.05
364330.37	6415159.28
364330.01	6415152.51
364329.65	6415145.74
364329.29	6415138.97
364328.93	6415132.20
364328.57	6415125.43
364321.77	6415125.78
364321.41	6415119.01
364321.05	6415112.24
364320.69	6415105.47
364320.33	6415098.70
364319.97	6415091.93
364319.61	6415085.16
364312.81	6415085.51
364312.45	6415078.74
364312.09	6415071.97
364311.73	6415065.20
364311.37	6415058.43
364311.01	6415051.66
364310.65	6415044.89
364310.29	6415038.12
364303.49	6415038.47
364303.13	6415031.70
364302.77	6415024.93
364302.41	6415018.16
364302.05	6415011.39
364301.69	6415004.62
364301.33	6414997.85
364300.97	6414991.08
364294.17	6414991.43
364293.81	6414984.66
364293.45	6414977.89
364293.09	6414971.12
364292.73	6414964.35
364292.37	6414957.58
364292.01	6414950.81
364291.65	6414944.04
364291.29	6414937.27
364290.93	6414930.50
364290.57	6414923.73
364290.21	6414916.96
364283.41	6414917.31
364283.05	6414910.54
364282.69	6414903.77
364282.33	6414897.00
364281.97	6414890.23
364281.61	6414883.46
364281.25	6414876.69
364280.89	6414869.92
364280.53	6414863.15
364280.17	6414856.38
364279.81	6414849.61
364273.01	6414849.96
364272.65	6414843.19
364272.29	6414836.42
364271.93	6414829.65
364271.57	6414822.88
364271.21	6414816.11
364270.85	6414809.34
364270.49	6414802.57
364270.13	6414795.80
364269.77	6414789.03
364269.41	6414782.26
364269.05	6414775.49
364262.25	6414775.84
364261.89	6414769.07
364261.53	6414762.30
364261.17	6414755.53
364260.81	6414748.76
364260.45	6414741.99
364260.09	6414735.22
364259.73	6414728.45
364259.37	6414721.68
364259.01	6414714.91
364252.21	6414715.26
364251.85	6414708.49
364251.49	6414701.72
364251.13	6414694.95
364250.77	6414688.18
364250.41	6414681.41
364250.05	6414674.64
364249.69	6414667.87
364242.89	6414668.22
364242.53	6414661.45
364242.17	6414654.68
364241.81	6414647.91
364241.45	6414641.14
364241.09	6414634.37
364240.73	6414627.60
364233.93	6414627.95
364233.57	6414621.18
364233.21	6414614.41
364232.85	6414607.64
364232.49	6414600.87
364225.69	6414601.22
364225.33	6414594.45
364224.97	6414587.68
364224.61	6414580.91
364224.25	6414574.14
364217.45	6414574.49
364217.09	6414567.72
364216.73	6414560.95
364216.37	6414554.18
364216.01	6414547.41
364209.21	6414547.76
364208.85	6414540.99
364208.49	6414534.22
364208.13	6414527.45
364207.77	6414520.68
364207.41	6414513.91
364200.61	6414514.26
364200.25	6414507.49
364199.89	6414500.72
364199.53	6414493.95
364199.17	6414487.18
364192.37	6414487.53
364192.01	6414480.76
364191.65	6414473.99
364191.29	6414467.22
364190.93	6414460.45
364190.57	6414453.68
364183.77	6414454.03
364183.41	6414447.26
364183.05	6414440.49
364182.69	6414433.72
364182.33	6414426.95
364181.97	6414420.18
364181.61	6414413.41
364181.25	6414406.64
364180.89	6414399.87
364180.53	6414393.10
364180.17	6414386.33
364173.37	6414386.68
364173.01	6414379.91
364172.65	6414373.14
364172.29	6414366.37
364171.93	6414359.60
364171.57	6414352.83
364171.21	6414346.06
364170.85	6414339.29
364170.49	6414332.52
364170.13	6414325.75
364169.77	6414318.98
364169.41	6414312.21
364169.05	6414305.44
364168.69	6414298.67
364168.33	6414291.90
364167.97	6414285.13
364167.61	6414278.36
364167.25	6414271.59
364160.45	6414271.94
364160.09	6414265.17
364159.73	6414258.40
364159.37	6414251.63
364159.01	6414244.86
364158.65	6414238.09
